State,Year,Quarter,Brands,Count,Percentage,S.no
karnataka,2019,4,Motorola,498395,0.032393989,3077
karnataka,2019,4,Huawei,304839,0.019813504,3078
karnataka,2019,4,Lenovo,279895,0.018192228,3079
karnataka,2019,4,Others,1066738,0.069334362,3080
karnataka,2020,1,Xiaomi,4413738,0.25937258,3081
karnataka,2020,1,Samsung,3434923,0.201852679,3082
karnataka,2020,1,Vivo,3081057,0.181057802,3083
karnataka,2020,1,Oppo,1888027,0.110949593,3084
karnataka,2020,1,Apple,688203,0.040442135,3085
karnataka,2020,1,OnePlus,616490,0.036227932,3086
karnataka,2020,1,Realme,577066,0.033911188,3087
karnataka,2020,1,Motorola,528879,0.031079486,3088
karnataka,2020,1,Huawei,332377,0.019532079,3089
karnataka,2020,1,Lenovo,299776,0.017616287,3090
karnataka,2020,1,Others,1156444,0.067958239,3091
karnataka,2020,2,Xiaomi,4835717,0.259213194,3092
karnataka,2020,2,Samsung,3760784,0.201592614,3093
karnataka,2020,2,Vivo,3448934,0.184876244,3094
karnataka,2020,2,Oppo,2113499,0.113291747,3095
karnataka,2020,2,Apple,721866,0.038694818,3096
karnataka,2020,2,Realme,645204,0.034585438,3097
karnataka,2020,2,OnePlus,636867,0.034138542,3098
karnataka,2020,2,Motorola,562359,0.030144624,3099
karnataka,2020,2,Huawei,357407,0.019158402,3100
karnataka,2020,2,Lenovo,316928,0.01698857,3101
karnataka,2020,2,Others,1255801,0.067315806,3102
karnataka,2020,3,Xiaomi,5287266,0.258072146,3103
karnataka,2020,3,Samsung,4123920,0.201289076,3104
karnataka,2020,3,Vivo,3885369,0.18964537,3105
karnataka,2020,3,Oppo,2361292,0.115254972,3106
karnataka,2020,3,Apple,764040,0.037292893,3107
karnataka,2020,3,Realme,730583,0.035659852,3108
karnataka,2020,3,OnePlus,665424,0.032479433,3109
karnataka,2020,3,Motorola,596112,0.029096305,3110
karnataka,2020,3,Huawei,384491,0.018767056,3111
karnataka,2020,3,Lenovo,336521,0.016425634,3112
karnataka,2020,3,Others,1352532,0.066017264,3113
karnataka,2020,4,Xiaomi,5759174,0.257103893,3114
karnataka,2020,4,Samsung,4507034,0.20120524,3115
karnataka,2020,4,Vivo,4315773,0.192666872,3116
karnataka,2020,4,Oppo,2613131,0.116656686,3117
karnataka,2020,4,Realme,827842,0.036956932,3118
karnataka,2020,4,Apple,817087,0.036476802,3119
karnataka,2020,4,OnePlus,698767,0.031194702,3120
karnataka,2020,4,Motorola,629773,0.028114638,3121
karnataka,2020,4,Huawei,412496,0.01841485,3122
karnataka,2020,4,Lenovo,356004,0.015892907,3123
karnataka,2020,4,Others,1463101,0.065316478,3124
karnataka,2021,1,Xiaomi,6173033,0.256186755,3125
karnataka,2021,1,Samsung,4808995,0.199577877,3126
karnataka,2021,1,Vivo,4760972,0.197584877,3127
karnataka,2021,1,Oppo,2840533,0.117884828,3128
karnataka,2021,1,Realme,932695,0.038707732,3129
karnataka,2021,1,Apple,874661,0.036299265,3130
karnataka,2021,1,OnePlus,736433,0.030562672,3131
karnataka,2021,1,Motorola,644344,0.02674089,3132
karnataka,2021,1,Huawei,430094,0.017849311,3133
karnataka,2021,1,Lenovo,358120,0.014862321,3134
karnataka,2021,1,Others,1535952,0.063743472,3135
karnataka,2021,2,Xiaomi,6567268,0.255029402,3136
karnataka,2021,2,Vivo,5226819,0.202975198,3137
karnataka,2021,2,Samsung,5073030,0.197003047,3138
karnataka,2021,2,Oppo,3067347,0.11911554,3139
karnataka,2021,2,Realme,1108812,0.04305895,3140
karnataka,2021,2,Apple,931735,0.036182446,3141
karnataka,2021,2,OnePlus,794419,0.030849998,3142
karnataka,2021,2,Motorola,635937,0.024695601,3143
karnataka,2021,2,Huawei,423934,0.016462802,3144
karnataka,2021,2,Lenovo,343779,0.01335011,3145
karnataka,2021,2,Others,1577943,0.061276905,3146
karnataka,2021,3,Xiaomi,6973776,0.25254292,3147
karnataka,2021,3,Vivo,5824764,0.21093349,3148
karnataka,2021,3,Samsung,5266120,0.190703189,3149
karnataka,2021,3,Oppo,3352923,0.121420155,3150
karnataka,2021,3,Realme,1315961,0.047655192,3151
karnataka,2021,3,Apple,999896,0.036209459,3152
karnataka,2021,3,OnePlus,906742,0.032836052,3153
karnataka,2021,3,Motorola,618317,0.022391253,3154
karnataka,2021,3,Huawei,423894,0.015350569,3155
karnataka,2021,3,Lenovo,322124,0.011665149,3156
karnataka,2021,3,Others,1609704,0.058292573,3157
karnataka,2021,4,Xiaomi,7306532,0.248018323,3158
karnataka,2021,4,Vivo,6391484,0.216957257,3159
karnataka,2021,4,Samsung,5458878,0.18530019,3160
karnataka,2021,4,Oppo,3645496,0.123745411,3161
karnataka,2021,4,Realme,1586292,0.053846268,3162
karnataka,2021,4,Apple,1120969,0.038051,3163
karnataka,2021,4,OnePlus,1018047,0.03455734,3164
karnataka,2021,4,Motorola,606099,0.020573872,3165
karnataka,2021,4,Huawei,403084,0.013682581,3166
karnataka,2021,4,Lenovo,295548,0.0100323,3167
karnataka,2021,4,Others,1627217,0.055235457,3168
karnataka,2022,1,Xiaomi,7620184,0.244233935,3169
karnataka,2022,1,Vivo,6902224,0.221222654,3170
karnataka,2022,1,Samsung,5641275,0.180808074,3171
karnataka,2022,1,Oppo,3941299,0.126322273,3172
karnataka,2022,1,Realme,1813184,0.058114222,3173
karnataka,2022,1,Apple,1215812,0.038967897,3174
karnataka,2022,1,OnePlus,1110711,0.035599313,3175
karnataka,2022,1,Motorola,595920,0.019099786,3176
karnataka,2022,1,Huawei,394470,0.012643128,3177
karnataka,2022,1,Lenovo,290138,0.009299191,3178
karnataka,2022,1,Others,1675132,0.053689528,3179
kerala,2018,1,Xiaomi,202313,0.257991747,3180
kerala,2018,1,Samsung,163022,0.207887435,3181
kerala,2018,1,Apple,60282,0.076872265,3182
kerala,2018,1,Oppo,59417,0.075769207,3183
kerala,2018,1,Vivo,56537,0.0720966,3184
kerala,2018,1,Realme,36851,0.046992798,3185
kerala,2018,1,Huawei,36819,0.046951991,3186
kerala,2018,1,OnePlus,34552,0.044061088,3187
kerala,2018,1,Lenovo,25828,0.032936148,3188
kerala,2018,1,Motorola,24841,0.031677514,3189
kerala,2018,1,Others,83722,0.106763209,3190
kerala,2018,2,Xiaomi,275516,0.258315543,3191
kerala,2018,2,Samsung,221630,0.207793645,3192
kerala,2018,2,Oppo,85046,0.07973658,3193
kerala,2018,2,Vivo,82708,0.077544542,3194
kerala,2018,2,Apple,78756,0.073839265,3195
kerala,2018,2,Huawei,50881,0.0477045,3196
kerala,2018,2,Realme,49568,0.046473471,3197
kerala,2018,2,OnePlus,43088,0.040398017,3198
kerala,2018,2,Lenovo,34031,0.031906446,3199
kerala,2018,2,Motorola,33926,0.031808001,3200
kerala,2018,2,Others,111437,0.104479991,3201
kerala,2018,3,Xiaomi,347221,0.257659183,3202
kerala,2018,3,Samsung,278349,0.206551954,3203
kerala,2018,3,Vivo,114342,0.084848746,3204
kerala,2018,3,Oppo,113855,0.084487362,3205
kerala,2018,3,Apple,93612,0.06946582,3206
kerala,2018,3,Huawei,69424,0.051516847,3207
kerala,2018,3,Realme,63176,0.04688045,3208
kerala,2018,3,OnePlus,52471,0.038936686,3209
kerala,2018,3,Motorola,43126,0.032002125,3210
kerala,2018,3,Lenovo,40146,0.029790783,3211
kerala,2018,3,Others,131876,0.097860044,3212
kerala,2018,4,Xiaomi,453011,0.25778427,3213
kerala,2018,4,Samsung,360358,0.205060416,3214
kerala,2018,4,Vivo,159235,0.0906121,3215
kerala,2018,4,Oppo,155311,0.088379162,3216
kerala,2018,4,Apple,119247,0.067857074,3217
kerala,2018,4,Huawei,94927,0.054017866,3218
kerala,2018,4,Realme,82116,0.046727813,3219
kerala,2018,4,OnePlus,62694,0.035675794,3220
kerala,2018,4,Motorola,55176,0.031397703,3221
kerala,2018,4,Lenovo,51340,0.029214841,3222
kerala,2018,4,Others,163911,0.093272961,3223
kerala,2019,1,Xiaomi,548894,0.256897798,3224
kerala,2019,1,Samsung,438229,0.205103472,3225
kerala,2019,1,Vivo,202577,0.094811722,3226
kerala,2019,1,Oppo,195876,0.091675466,3227
kerala,2019,1,Apple,141765,0.066349999,3228
kerala,2019,1,Huawei,121756,0.056985225,3229
kerala,2019,1,Realme,98968,0.046319802,3230
kerala,2019,1,OnePlus,72822,0.03408274,3231
kerala,2019,1,Motorola,63627,0.029779222,3232
kerala,2019,1,Lenovo,58335,0.027302417,3233
kerala,2019,1,Others,193775,0.090692139,3234
kerala,2019,2,Xiaomi,646056,0.253338703,3235
kerala,2019,2,Samsung,526625,0.206506084,3236
kerala,2019,2,Vivo,249735,0.097928881,3237
kerala,2019,2,Oppo,241558,0.094722424,3238
kerala,2019,2,Apple,164485,0.064499697,3239
kerala,2019,2,Huawei,150573,0.059044368,3240
kerala,2019,2,Realme,116766,0.04578759,3241
kerala,2019,2,OnePlus,79737,0.031267364,3242
kerala,2019,2,Motorola,74622,0.029261613,3243
kerala,2019,2,Lenovo,70249,0.027546823,3244
kerala,2019,2,Others,229761,0.090096453,3245
kerala,2019,3,Xiaomi,747507,0.249921848,3246
kerala,2019,3,Samsung,622999,0.208293784,3247
kerala,2019,3,Vivo,304898,0.101939743,3248
kerala,2019,3,Oppo,292609,0.097831033,3249
kerala,2019,3,Apple,189074,0.063215092,3250
kerala,2019,3,Huawei,183186,0.061246495,3251
kerala,2019,3,Realme,138602,0.046340259,3252
kerala,2019,3,OnePlus,87906,0.029390534,3253
kerala,2019,3,Motorola,82456,0.027568378,3254
kerala,2019,3,Lenovo,75786,0.025338327,3255
kerala,2019,3,Others,265940,0.088914507,3256
kerala,2019,4,Xiaomi,865305,0.246952144,3257
kerala,2019,4,Samsung,732411,0.209025103,3258
kerala,2019,4,Vivo,370217,0.105657406,3259
kerala,2019,4,Oppo,354067,0.101048306,3260
kerala,2019,4,Huawei,219873,0.062750254,3261
kerala,2019,4,Apple,216607,0.06181816,3262
kerala,2019,4,Realme,169629,0.048410959,3263
kerala,2019,4,OnePlus,96332,0.027492496,3264
kerala,2019,4,Motorola,92194,0.026311539,3265
kerala,2019,4,Lenovo,84283,0.024053793,3266
kerala,2019,4,Others,303020,0.086479841,3267
kerala,2020,1,Xiaomi,990472,0.242862986,3268
kerala,2020,1,Samsung,858444,0.21048982,3269
kerala,2020,1,Vivo,448326,0.109929196,3270
kerala,2020,1,Oppo,423226,0.103774695,3271
kerala,2020,1,Huawei,259148,0.063542894,3272
kerala,2020,1,Apple,248003,0.060810148,3273
kerala,2020,1,Realme,202442,0.049638625,3274
kerala,2020,1,OnePlus,103907,0.025477918,3275
kerala,2020,1,Motorola,100697,0.024690828,3276
kerala,2020,1,Lenovo,96507,0.023663443,3277
kerala,2020,1,Others,347144,0.085119446,3278
kerala,2020,2,Xiaomi,1124154,0.237722792,3279
kerala,2020,2,Samsung,1009812,0.213543098,3280
kerala,2020,2,Vivo,545130,0.115277645,3281
kerala,2020,2,Oppo,505563,0.106910484,3282
kerala,2020,2,Huawei,303050,0.06408543,3283
kerala,2020,2,Apple,274565,0.058061759,3284
kerala,2020,2,Realme,235063,0.049708343,3285
kerala,2020,2,Motorola,111798,0.023641719,3286
kerala,2020,2,Lenovo,109268,0.023106704,3287
kerala,2020,2,OnePlus,109047,0.02305997,3288
kerala,2020,2,Others,401394,0.084882056,3289
kerala,2020,3,Xiaomi,1299988,0.232876771,3290
kerala,2020,3,Samsung,1205428,0.215937517,3291
kerala,2020,3,Vivo,688186,0.12328001,3292
kerala,2020,3,Oppo,608874,0.109072246,3293
kerala,2020,3,Huawei,356331,0.063832291,3294
kerala,2020,3,Apple,315220,0.056467764,3295
kerala,2020,3,Realme,282157,0.050544937,3296
kerala,2020,3,Lenovo,126302,0.022625441,3297
kerala,2020,3,Motorola,124372,0.022279705,3298
kerala,2020,3,OnePlus,117670,0.021079125,3299
kerala,2020,3,Others,457772,0.082004192,3300
kerala,2020,4,Xiaomi,1466789,0.229646186,3301
kerala,2020,4,Samsung,1399186,0.219061998,3302
kerala,2020,4,Vivo,811546,0.127058796,3303
kerala,2020,4,Oppo,707082,0.110703506,3304
kerala,2020,4,Huawei,402396,0.063000682,3305
kerala,2020,4,Apple,364712,0.057100728,3306
kerala,2020,4,Realme,332456,0.052050603,3307
kerala,2020,4,Lenovo,139386,0.021822814,3308
kerala,2020,4,Motorola,134213,0.021012909,3309
kerala,2020,4,OnePlus,127085,0.019896921,3310
kerala,2020,4,Others,502318,0.078644858,3311
kerala,2021,1,Xiaomi,1589645,0.229156417,3312
kerala,2021,1,Samsung,1517006,0.218685089,3313
kerala,2021,1,Vivo,906705,0.13070671,3314
kerala,2021,1,Oppo,775012,0.111722411,3315
kerala,2021,1,Huawei,426164,0.061433977,3316
kerala,2021,1,Apple,398950,0.057510924,3317
kerala,2021,1,Realme,378100,0.054505277,3318
kerala,2021,1,Lenovo,140787,0.020295251,3319
kerala,2021,1,Motorola,138567,0.019975225,3320
kerala,2021,1,OnePlus,135957,0.019598979,3321
kerala,2021,1,Others,530050,0.076409738,3322
kerala,2021,2,Xiaomi,1714598,0.231199947,3323
kerala,2021,2,Samsung,1605779,0.216526568,3324
kerala,2021,2,Vivo,999633,0.134792585,3325
kerala,2021,2,Oppo,831538,0.112126307,3326
kerala,2021,2,Realme,444654,0.059958067,3327
kerala,2021,2,Huawei,427830,0.057689484,3328
kerala,2021,2,Apple,427612,0.057660088,3329
kerala,2021,2,OnePlus,146086,0.019698539,3330
kerala,2021,2,Lenovo,138448,0.018668615,3331
kerala,2021,2,Motorola,138108,0.018622769,3332
kerala,2021,2,Others,541797,0.07305703,3333
kerala,2021,3,Xiaomi,1859763,0.233949374,3334
kerala,2021,3,Samsung,1678905,0.211198294,3335
kerala,2021,3,Vivo,1115818,0.140364618,3336
kerala,2021,3,Oppo,896805,0.11281382,3337
kerala,2021,3,Realme,528624,0.066498395,3338
kerala,2021,3,Apple,461244,0.05802231,3339
kerala,2021,3,Huawei,422903,0.053199194,3340
kerala,2021,3,OnePlus,167667,0.021091714,3341
kerala,2021,3,Motorola,135436,0.017037207,3342
kerala,2021,3,Lenovo,132669,0.016689132,3343
kerala,2021,3,Others,549591,0.069135944,3344
kerala,2021,4,Xiaomi,1989367,0.234766534,3345
kerala,2021,4,Samsung,1752657,0.206832228,3346
kerala,2021,4,Vivo,1227761,0.144888899,3347
kerala,2021,4,Oppo,961805,0.113503253,3348
kerala,2021,4,Realme,622033,0.073406531,3349
kerala,2021,4,Apple,507548,0.05989608,3350
kerala,2021,4,Huawei,412197,0.048643644,3351
kerala,2021,4,OnePlus,185990,0.021948805,3352
kerala,2021,4,Motorola,137360,0.016209946,3353
kerala,2021,4,Lenovo,125313,0.014788271,3354
kerala,2021,4,Others,551779,0.06511581,3355
kerala,2022,1,Xiaomi,2098370,0.233872054,3356
kerala,2022,1,Samsung,1826034,0.203519076,3357
kerala,2022,1,Vivo,1330622,0.14830335,3358
kerala,2022,1,Oppo,1032233,0.115046656,3359
kerala,2022,1,Realme,705424,0.078622436,3360
kerala,2022,1,Apple,550489,0.061354286,3361
kerala,2022,1,Huawei,408553,0.045534929,3362
kerala,2022,1,OnePlus,199414,0.022225519,3363
kerala,2022,1,Motorola,137230,0.015294854,3364
kerala,2022,1,Lenovo,124999,0.013931658,3365
kerala,2022,1,Others,558931,0.062295182,3366
ladakh,2018,1,Xiaomi,2316,0.263661202,3367
ladakh,2018,1,Samsung,1720,0.195810565,3368
ladakh,2018,1,Vivo,1570,0.178734062,3369
ladakh,2018,1,Oppo,1138,0.129553734,3370
ladakh,2018,1,Realme,429,0.048838798,3371
ladakh,2018,1,Apple,259,0.029485428,3372
ladakh,2018,1,OnePlus,233,0.026525501,3373
ladakh,2018,1,Motorola,161,0.01832878,3374
ladakh,2018,1,Lenovo,159,0.018101093,3375
ladakh,2018,1,Micromax,117,0.013319672,3376
ladakh,2018,1,Others,682,0.077641166,3377
ladakh,2018,2,Xiaomi,3442,0.266449915,3378
ladakh,2018,2,Samsung,2443,0.189115962,3379
ladakh,2018,2,Vivo,2394,0.185322805,3380
ladakh,2018,2,Oppo,1754,0.135779532,3381
ladakh,2018,2,Realme,606,0.046911287,3382
ladakh,2018,2,Apple,358,0.027713268,3383
ladakh,2018,2,OnePlus,320,0.024771636,3384
ladakh,2018,2,Motorola,265,0.020514011,3385
ladakh,2018,2,Lenovo,206,0.015946741,3386
ladakh,2018,2,Micromax,188,0.014553336,3387
ladakh,2018,2,Others,942,0.072921505,3388
ladakh,2018,3,Xiaomi,4906,0.276409939,3389
ladakh,2018,3,Vivo,3378,0.190320581,3390
ladakh,2018,3,Samsung,3360,0.18930644,3391
ladakh,2018,3,Oppo,2448,0.137923263,3392
ladakh,2018,3,Realme,819,0.046143445,3393
ladakh,2018,3,Apple,457,0.025747929,3394
ladakh,2018,3,OnePlus,440,0.024790129,3395
ladakh,2018,3,Motorola,364,0.020508198,3396
ladakh,2018,3,Lenovo,240,0.013521889,3397
ladakh,2018,3,Huawei,200,0.01126824,3398
ladakh,2018,3,Others,1137,0.064059947,3399
ladakh,2018,4,Xiaomi,6734,0.281957878,3400
ladakh,2018,4,Vivo,4711,0.197253276,3401
ladakh,2018,4,Samsung,4481,0.187622995,3402
ladakh,2018,4,Oppo,3307,0.138466692,3403
ladakh,2018,4,Realme,1087,0.045513545,3404
ladakh,2018,4,Apple,591,0.024745635,3405
ladakh,2018,4,OnePlus,555,0.023238287,3406
ladakh,2018,4,Motorola,486,0.020349202,3407
ladakh,2018,4,Lenovo,349,0.014612905,3408
ladakh,2018,4,Huawei,278,0.011640079,3409
ladakh,2018,4,Others,1304,0.054599506,3410
ladakh,2019,1,Xiaomi,8452,0.285068636,3411
ladakh,2019,1,Vivo,5967,0.20125468,3412
ladakh,2019,1,Samsung,5464,0.184289521,3413
ladakh,2019,1,Oppo,4167,0.140544369,3414
ladakh,2019,1,Realme,1345,0.045364093,3415
ladakh,2019,1,Apple,703,0.023710749,3416
ladakh,2019,1,OnePlus,669,0.022563999,3417
ladakh,2019,1,Motorola,564,0.019022564,3418
ladakh,2019,1,Lenovo,380,0.012816621,3419
ladakh,2019,1,Huawei,375,0.012647981,3420
ladakh,2019,1,Others,1563,0.052716786,3421
ladakh,2019,2,Xiaomi,10276,0.289334385,3422
ladakh,2019,2,Vivo,7098,0.199853587,3423
ladakh,2019,2,Samsung,6545,0.18428314,3424
ladakh,2019,2,Oppo,5008,0.14100687,3425
ladakh,2019,2,Realme,1573,0.044289898,3426
ladakh,2019,2,Apple,862,0.024270751,3427
ladakh,2019,2,OnePlus,777,0.021877464,3428
ladakh,2019,2,Motorola,658,0.018526861,3429
ladakh,2019,2,Lenovo,465,0.013092691,3430
ladakh,2019,2,Huawei,458,0.012895596,3431
ladakh,2019,2,Others,1796,0.050568758,3432
ladakh,2019,3,Xiaomi,11485,0.293186634,3433
ladakh,2019,3,Vivo,7940,0.202690629,3434
ladakh,2019,3,Samsung,7048,0.179919843,3435
ladakh,2019,3,Oppo,5503,0.140479412,3436
ladakh,2019,3,Realme,1760,0.044928905,3437
ladakh,2019,3,Apple,953,0.024327981,3438
ladakh,2019,3,OnePlus,884,0.022566564,3439
ladakh,2019,3,Motorola,683,0.017435479,3440
ladakh,2019,3,Huawei,560,0.014295561,3441
ladakh,2019,3,Lenovo,442,0.011283282,3442
ladakh,2019,3,Others,1915,0.048885712,3443
ladakh,2019,4,Xiaomi,12590,0.292057159,3444
ladakh,2019,4,Vivo,8910,0.206690174,3445
ladakh,2019,4,Samsung,7684,0.178249977,3446
ladakh,2019,4,Oppo,6141,0.142456157,3447
ladakh,2019,4,Realme,2003,0.046464693,3448
ladakh,2019,4,Apple,1058,0.024543008,3449
ladakh,2019,4,OnePlus,954,0.022130463,3450
ladakh,2019,4,Motorola,752,0.017444558,3451
ladakh,2019,4,Huawei,607,0.014080913,3452
ladakh,2019,4,Lenovo,433,0.010044539,3453
ladakh,2019,4,Others,1976,0.045838359,3454
ladakh,2020,1,Xiaomi,13890,0.290646579,3455
ladakh,2020,1,Vivo,10052,0.210336891,3456
ladakh,2020,1,Samsung,8475,0.177338355,3457
ladakh,2020,1,Oppo,6916,0.144716468,3458
ladakh,2020,1,Realme,2292,0.047959824,3459
ladakh,2020,1,Apple,1130,0.023645114,3460
ladakh,2020,1,OnePlus,1058,0.022138523,3461
ladakh,2020,1,Motorola,787,0.01646788,3462
ladakh,2020,1,Huawei,703,0.01471019,3463
ladakh,2020,1,Lenovo,453,0.00947897,3464
ladakh,2020,1,Others,2034,0.042561205,3465
ladakh,2020,2,Xiaomi,15512,0.292491609,3466
ladakh,2020,2,Vivo,11201,0.211204133,3467
ladakh,2020,2,Samsung,9371,0.176697967,3468
ladakh,2020,2,Oppo,7736,0.145868688,3469
ladakh,2020,2,Realme,2628,0.049553117,3470
ladakh,2020,2,Apple,1234,0.023268092,3471
ladakh,2020,2,OnePlus,1131,0.021325942,3472
ladakh,2020,2,Motorola,828,0.015612626,3473
ladakh,2020,2,Huawei,786,0.014820681,3474
ladakh,2020,2,Lenovo,461,0.008692537,3475
ladakh,2020,2,Others,2146,0.040464608,3476
ladakh,2020,3,Xiaomi,17122,0.293179911,3477
ladakh,2020,3,Vivo,12388,0.212119655,3478
ladakh,2020,3,Samsung,10309,0.17652095,3479
ladakh,2020,3,Oppo,8583,0.146966662,3480
ladakh,2020,3,Realme,3003,0.051420352,3481
ladakh,2020,3,Apple,1338,0.022910567,3482
ladakh,2020,3,OnePlus,1228,0.021027037,3483
ladakh,2020,3,Motorola,865,0.01481139,3484
ladakh,2020,3,Huawei,851,0.014571668,3485
ladakh,2020,3,Lenovo,500,0.008561497,3486
ladakh,2020,3,Others,2214,0.03791031,3487
ladakh,2020,4,Xiaomi,18866,0.290904045,3488
ladakh,2020,4,Vivo,13750,0.212017948,3489
ladakh,2020,4,Samsung,11484,0.17707739,3490
ladakh,2020,4,Oppo,9683,0.149306894,3491
ladakh,2020,4,Realme,3480,0.053659815,3492
ladakh,2020,4,Apple,1484,0.022882519,3493
ladakh,2020,4,OnePlus,1397,0.021541024,3494
ladakh,2020,4,Huawei,924,0.014247606,3495
ladakh,2020,4,Motorola,912,0.014062572,3496
ladakh,2020,4,Lenovo,524,0.008079811,3497
ladakh,2020,4,Others,2349,0.036220375,3498
ladakh,2021,1,Xiaomi,20199,0.288891432,3499
ladakh,2021,1,Vivo,15183,0.217151275,3500
ladakh,2021,1,Samsung,12232,0.174945294,3501
ladakh,2021,1,Oppo,10382,0.148486105,3502
ladakh,2021,1,Realme,3940,0.05635092,3503
ladakh,2021,1,Apple,1613,0.023069552,3504
ladakh,2021,1,OnePlus,1531,0.021896766,3505
ladakh,2021,1,Huawei,941,0.01345843,3506
ladakh,2021,1,Motorola,924,0.013215292,3507
ladakh,2021,1,Lenovo,520,0.007437177,3508
ladakh,2021,1,Others,2454,0.035097756,3509
ladakh,2021,2,Xiaomi,21227,0.282845645,3510
ladakh,2021,2,Vivo,16463,0.219366272,3511
ladakh,2021,2,Samsung,13134,0.175007995,3512
ladakh,2021,2,Oppo,11029,0.146959279,3513
ladakh,2021,2,Realme,4715,0.062826458,3514
ladakh,2021,2,Apple,1823,0.02429112,3515
ladakh,2021,2,OnePlus,1741,0.023198486,3516
ladakh,2021,2,Motorola,922,0.012285471,3517
ladakh,2021,2,Huawei,894,0.011912376,3518
ladakh,2021,2,Lenovo,490,0.006529155,3519
ladakh,2021,2,Others,2610,0.034777742,3520
ladakh,2021,3,Xiaomi,22384,0.27563108,3521
ladakh,2021,3,Vivo,18124,0.223174486,3522
ladakh,2021,3,Samsung,13661,0.1682182,3523
ladakh,2021,3,Oppo,12095,0.14893486,3524
ladakh,2021,3,Realme,5579,0.068698436,3525
ladakh,2021,3,OnePlus,2176,0.02679473,3526
ladakh,2021,3,Apple,2004,0.024676764,3527
ladakh,2021,3,Huawei,1013,0.012473833,3528
ladakh,2021,3,Motorola,910,0.011205517,3529
ladakh,2021,3,Lenovo,476,0.005861347,3530
ladakh,2021,3,Others,2788,0.034330747,3531
ladakh,2021,4,Xiaomi,23462,0.269501591,3532
ladakh,2021,4,Vivo,19473,0.223681037,3533
ladakh,2021,4,Samsung,14073,0.16165271,3534
ladakh,2021,4,Oppo,12900,0.148178779,3535
ladakh,2021,4,Realme,6879,0.079017196,3536
ladakh,2021,4,OnePlus,2678,0.030761455,3537
ladakh,2021,4,Apple,2358,0.027085702,3538
ladakh,2021,4,Huawei,958,0.011004285,3539
ladakh,2021,4,Motorola,912,0.010475895,3540
ladakh,2021,4,Lenovo,449,0.00515754,3541
ladakh,2021,4,Others,2915,0.033483809,3542
ladakh,2022,1,Xiaomi,24460,0.264455304,3543
ladakh,2022,1,Vivo,20679,0.223576093,3544
ladakh,2022,1,Samsung,14554,0.15735415,3545
ladakh,2022,1,Oppo,13813,0.149342646,3546
ladakh,2022,1,Realme,7852,0.084893829,3547
ladakh,2022,1,OnePlus,2984,0.03226225,3548
ladakh,2022,1,Apple,2655,0.028705185,3549
ladakh,2022,1,Huawei,996,0.010768499,3550
ladakh,2022,1,Motorola,921,0.009957618,3551
ladakh,2022,1,Lenovo,502,0.005427496,3552
ladakh,2022,1,Others,3076,0.03325693,3553
lakshadweep,2018,1,Samsung,102,0.203592814,3554
lakshadweep,2018,1,Xiaomi,100,0.199600798,3555
lakshadweep,2018,1,Vivo,67,0.133732535,3556
lakshadweep,2018,1,Oppo,56,0.111776447,3557
lakshadweep,2018,1,Huawei,25,0.0499002,3558
lakshadweep,2018,1,OnePlus,22,0.043912176,3559
lakshadweep,2018,1,Apple,20,0.03992016,3560
lakshadweep,2018,1,Realme,20,0.03992016,3561
lakshadweep,2018,1,Gionee,12,0.023952096,3562
lakshadweep,2018,1,COOLPAD,10,0.01996008,3563
lakshadweep,2018,1,Others,67,0.133732535,3564
lakshadweep,2018,2,Xiaomi,147,0.214285714,3565
lakshadweep,2018,2,Samsung,128,0.186588921,3566
lakshadweep,2018,2,Vivo,97,0.141399417,3567
lakshadweep,2018,2,Oppo,87,0.126822157,3568
lakshadweep,2018,2,Apple,35,0.051020408,3569
lakshadweep,2018,2,Huawei,31,0.045189504,3570
lakshadweep,2018,2,OnePlus,29,0.042274052,3571
lakshadweep,2018,2,Realme,24,0.034985423,3572
lakshadweep,2018,2,Lenovo,16,0.023323615,3573
lakshadweep,2018,2,Gionee,15,0.021865889,3574
lakshadweep,2018,2,Others,77,0.112244898,3575
lakshadweep,2018,3,Xiaomi,195,0.212418301,3576
lakshadweep,2018,3,Samsung,166,0.180827887,3577
lakshadweep,2018,3,Vivo,134,0.145969499,3578
lakshadweep,2018,3,Oppo,121,0.131808279,3579
lakshadweep,2018,3,Apple,46,0.050108932,3580
lakshadweep,2018,3,Huawei,44,0.047930283,3581
lakshadweep,2018,3,OnePlus,40,0.043572985,3582
lakshadweep,2018,3,Realme,35,0.038126362,3583
lakshadweep,2018,3,Lenovo,18,0.019607843,3584
lakshadweep,2018,3,Gionee,16,0.017429194,3585
lakshadweep,2018,3,Others,103,0.112200436,3586
lakshadweep,2018,4,Xiaomi,245,0.211937716,3587
lakshadweep,2018,4,Samsung,198,0.171280277,3588
lakshadweep,2018,4,Vivo,190,0.164359862,3589
lakshadweep,2018,4,Oppo,153,0.132352941,3590
lakshadweep,2018,4,Huawei,62,0.053633218,3591
lakshadweep,2018,4,Realme,55,0.047577855,3592
lakshadweep,2018,4,Apple,51,0.044117647,3593
lakshadweep,2018,4,OnePlus,47,0.040657439,3594
lakshadweep,2018,4,Lenovo,24,0.020761246,3595
lakshadweep,2018,4,Motorola,18,0.015570934,3596
lakshadweep,2018,4,Others,113,0.097750865,3597
lakshadweep,2019,1,Xiaomi,298,0.210451977,3598
